YEAR,Location,PD,Variety,id,PDOY,Dens,Yield,rMG1,rMG,ED,R1,R5,R7,ED_R1_Tmax,R1_R5_Tmax,R1_R7_Tmax,R5_R7_Tmax,ED_R1_Tmin,R1_R5_Tmin,R5_R7_Tmin,ED_R1_Srad,R1_R5_Srad,R5_R7_Srad,ED_R1_Phot,R1_R5_Phot,R5_R7_Phot,CIPAR_E_R1,CIPAR_R1_R5,CIPAR_R5_R7,Oil,Protein,MAX_Tmax_ED_R1,MIN_Tmax_ED_R1,SD_Tmax_ED_R1,MAX_Tmin_ED_R1,MIN_Tmin_ED_R1,SD_Tmin_ED_R1,MAX_Srad_ED_R1,MIN_Srad_ED_R1,SD_Srad_ED_R1,MAX_Phot_ED_R1,MIN_Phot_ED_R1,SD_Phot_ED_R1,MAX_Tmax_R1_R5,MIN_Tmax_R1_R5,SD_Tmax_R1_R5,MAX_Tmin_R1_R5,MIN_Tmin_R1_R5,SD_Tmin_R1_R5,MAX_Srad_R1_R5,MIN_Srad_R1_R5,SD_Srad_R1_R5,MAX_Phot_R1_R5,MIN_Phot_R1_R5,SD_Phot_R1_R5,MAX_Tmax_R5_R7,MIN_Tmax_R5_R7,SD_Tmax_R5_R7,MAX_Tmin_R5_R7,MIN_Tmin_R5_R7,SD_Tmin_R5_R7,MAX_Srad_R5_R7,MIN_Srad_R5_R7,SD_Srad_R5_R7,MAX_Phot_R5_R7,MIN_Phot_R5_R7,SD_Phot_R5_R7
2013,Colu,3,P93Y92,Colu_2013_3_3_P93Y92,155,,4197.745916,3,3.9,164,194,234,276,30.18,28.73,29.4,30.05,18.83,17.99,16.49,22.41,20.15,18.21,15.91,15.08,13.39,51.4,287.24,362.1,19.7,35.5,35,25.6,2.21193245,23.9,13.3,2.89233321,26.3,18.7,1.842088576,15.97492131,15.7268939,0.075057071,35.6,23.3,3.106782509,22.8,11.1,2.959400071,25.1,15.6,2.536583548,15.7268939,14.33224238,0.424295186,37.8,20,4.819778603,22.8,8.3,4.241390211,22.8,10.1,3.071690478,14.33224238,12.49329104,0.552584458
2013,Colu,3,P93Y92,Colu_2013_3_3_P93Y92,155,,4512.5262,3,3.9,164,194,234,276,30.18,28.73,29.4,30.05,18.83,17.99,16.49,22.41,20.15,18.21,15.91,15.08,13.39,51.4,287.24,362.1,19.2,35.9,35,25.6,2.21193245,23.9,13.3,2.89233321,26.3,18.7,1.842088576,15.97492131,15.7268939,0.075057071,35.6,23.3,3.106782509,22.8,11.1,2.959400071,25.1,15.6,2.536583548,15.7268939,14.33224238,0.424295186,37.8,20,4.819778603,22.8,8.3,4.241390211,22.8,10.1,3.071690478,14.33224238,12.49329104,0.552584458
2013,Colu,3,P93Y92,Colu_2013_3_3_P93Y92,155,,4007.512701,3,3.9,164,194,234,276,30.18,28.73,29.4,30.05,18.83,17.99,16.49,22.41,20.15,18.21,15.91,15.08,13.39,51.4,287.24,362.1,20.2,35,35,25.6,2.21193245,23.9,13.3,2.89233321,26.3,18.7,1.842088576,15.97492131,15.7268939,0.075057071,35.6,23.3,3.106782509,22.8,11.1,2.959400071,25.1,15.6,2.536583548,15.7268939,14.33224238,0.424295186,37.8,20,4.819778603,22.8,8.3,4.241390211,22.8,10.1,3.071690478,14.33224238,12.49329104,0.552584458
2013,Colu,3,P93Y92,Colu_2013_3_3_P93Y92,155,,4602.057226,3,3.9,164,194,234,276,30.18,28.73,29.4,30.05,18.83,17.99,16.49,22.41,20.15,18.21,15.91,15.08,13.39,51.4,287.24,362.1,19.1,35.7,35,25.6,2.21193245,23.9,13.3,2.89233321,26.3,18.7,1.842088576,15.97492131,15.7268939,0.075057071,35.6,23.3,3.106782509,22.8,11.1,2.959400071,25.1,15.6,2.536583548,15.7268939,14.33224238,0.424295186,37.8,20,4.819778603,22.8,8.3,4.241390211,22.8,10.1,3.071690478,14.33224238,12.49329104,0.552584458
2013,Colu,4,P93Y92,Colu_2013_4_3_P93Y92,176,,3823.628993,3,3.9,182,215,242,272,29.61,30.12,29.52,28.97,18.39,18.3,15.41,21.61,19.9,17.92,15.57,14.54,13.3,58.76,174.7,237.73,19.4,35.8,35.6,23.3,3.016744713,23.9,11.1,3.220837902,26.3,15.6,2.674573283,15.92418181,15.09567565,0.255365663,37.8,24.4,3.920889314,22.8,12.8,2.835141813,23.8,15.7,1.981645273,15.09567565,13.98466198,0.339880054,37.8,20,5.017089076,22.8,8.3,4.317087828,22.8,10.1,3.047290353,13.98466198,12.66383051,0.401259983
2013,Colu,4,P93Y92,Colu_2013_4_3_P93Y92,176,,3797.950693,3,3.9,182,215,242,272,29.61,30.12,29.52,28.97,18.39,18.3,15.41,21.61,19.9,17.92,15.57,14.54,13.3,58.76,174.7,237.73,19.4,36.2,35.6,23.3,3.016744713,23.9,11.1,3.220837902,26.3,15.6,2.674573283,15.92418181,15.09567565,0.255365663,37.8,24.4,3.920889314,22.8,12.8,2.835141813,23.8,15.7,1.981645273,15.09567565,13.98466198,0.339880054,37.8,20,5.017089076,22.8,8.3,4.317087828,22.8,10.1,3.047290353,13.98466198,12.66383051,0.401259983
2013,Colu,4,P93Y92,Colu_2013_4_3_P93Y92,176,,4667.244837,3,3.9,182,215,242,272,29.61,30.12,29.52,28.97,18.39,18.3,15.41,21.61,19.9,17.92,15.57,14.54,13.3,58.76,174.7,237.73,19.3,35.6,35.6,23.3,3.016744713,23.9,11.1,3.220837902,26.3,15.6,2.674573283,15.92418181,15.09567565,0.255365663,37.8,24.4,3.920889314,22.8,12.8,2.835141813,23.8,15.7,1.981645273,15.09567565,13.98466198,0.339880054,37.8,20,5.017089076,22.8,8.3,4.317087828,22.8,10.1,3.047290353,13.98466198,12.66383051,0.401259983
2013,Colu,4,P93Y92,Colu_2013_4_3_P93Y92,176,,4408.911174,3,3.9,182,215,242,272,29.61,30.12,29.52,28.97,18.39,18.3,15.41,21.61,19.9,17.92,15.57,14.54,13.3,58.76,174.7,237.73,19.7,35.9,35.6,23.3,3.016744713,23.9,11.1,3.220837902,26.3,15.6,2.674573283,15.92418181,15.09567565,0.255365663,37.8,24.4,3.920889314,22.8,12.8,2.835141813,23.8,15.7,1.981645273,15.09567565,13.98466198,0.339880054,37.8,20,5.017089076,22.8,8.3,4.317087828,22.8,10.1,3.047290353,13.98466198,12.66383051,0.401259983
2014,Colu,1,P93Y92,Colu_2014_1_3_P93Y92,113,23.31123083,4276.17555,3,3.9,131,176,209,253,26.2,29.38,29.95,30.38,15.97,17.49,18.63,20.81,22.55,19.55,15.72,15.71,14.42,69.68,271.52,399.12,20.4,34.5,33.3,17.2,4.376107727,23.3,2.8,4.548145558,28.1,14.8,2.825864837,15.97492131,15.14446757,0.261914958,35.6,24.4,2.923151182,23.9,11.1,3.37298167,26.3,15.8,2.304040085,15.96761117,15.3057224,0.206099763,37.8,23.3,3.939225171,22.8,11.1,3.11379628,25.1,15.6,2.215977336,15.3057224,13.49771348,0.545465125
2014,Colu,1,P93Y92,Colu_2014_1_3_P93Y92,113,22.27517613,4494.661567,3,3.9,131,176,209,253,26.2,29.38,29.95,30.38,15.97,17.49,18.63,20.81,22.55,19.55,15.72,15.71,14.42,69.68,271.52,399.12,19.6,35.2,33.3,17.2,4.376107727,23.3,2.8,4.548145558,28.1,14.8,2.825864837,15.97492131,15.14446757,0.261914958,35.6,24.4,2.923151182,23.9,11.1,3.37298167,26.3,15.8,2.304040085,15.96761117,15.3057224,0.206099763,37.8,23.3,3.939225171,22.8,11.1,3.11379628,25.1,15.6,2.215977336,15.3057224,13.49771348,0.545465125
2014,Colu,1,P93Y92,Colu_2014_1_3_P93Y92,113,30.56361376,4527.329864,3,3.9,131,176,209,253,26.2,29.38,29.95,30.38,15.97,17.49,18.63,20.81,22.55,19.55,15.72,15.71,14.42,69.68,271.52,399.12,20,35.6,33.3,17.2,4.376107727,23.3,2.8,4.548145558,28.1,14.8,2.825864837,15.97492131,15.14446757,0.261914958,35.6,24.4,2.923151182,23.9,11.1,3.37298167,26.3,15.8,2.304040085,15.96761117,15.3057224,0.206099763,37.8,23.3,3.939225171,22.8,11.1,3.11379628,25.1,15.6,2.215977336,15.3057224,13.49771348,0.545465125
2014,Colu,1,P93Y92,Colu_2014_1_3_P93Y92,113,25.38334024,3966.02984,3,3.9,131,176,209,253,26.2,29.38,29.95,30.38,15.97,17.49,18.63,20.81,22.55,19.55,15.72,15.71,14.42,69.68,271.52,399.12,20.4,34.6,33.3,17.2,4.376107727,23.3,2.8,4.548145558,28.1,14.8,2.825864837,15.97492131,15.14446757,0.261914958,35.6,24.4,2.923151182,23.9,11.1,3.37298167,26.3,15.8,2.304040085,15.96761117,15.3057224,0.206099763,37.8,23.3,3.939225171,22.8,11.1,3.11379628,25.1,15.6,2.215977336,15.3057224,13.49771348,0.545465125
2014,Colu,2,P93Y92,Colu_2014_2_3_P93Y92,141,12.9506838,3941.85989,3,3.9,147,183,222,264,28.27,29.26,28.93,28.62,18.54,17.29,16.87,20.68,22.05,18.33,15.89,15.45,13.91,63.56,317.47,365.45,19.6,35,35,18.3,3.838437651,23.3,11.7,3.189961733,26.3,14.8,2.526531884,15.97492131,15.64028438,0.09942509,35.6,23.3,2.963581297,23.9,11.1,3.035464523,26.3,15.6,2.944607196,15.91322996,14.82867546,0.33305706,37.8,20,4.648038679,22.8,8.3,3.756835041,23.8,10.1,2.775942768,14.82867546,13.01136861,0.546953249
2014,Colu,2,P93Y92,Colu_2014_2_3_P93Y92,141,22.27517613,4114.413531,3,3.9,147,183,222,264,28.27,29.26,28.93,28.62,18.54,17.29,16.87,20.68,22.05,18.33,15.89,15.45,13.91,63.56,317.47,365.45,20,34.6,35,18.3,3.838437651,23.3,11.7,3.189961733,26.3,14.8,2.526531884,15.97492131,15.64028438,0.09942509,35.6,23.3,2.963581297,23.9,11.1,3.035464523,26.3,15.6,2.944607196,15.91322996,14.82867546,0.33305706,37.8,20,4.648038679,22.8,8.3,3.756835041,23.8,10.1,2.775942768,14.82867546,13.01136861,0.546953249
2014,Colu,2,P93Y92,Colu_2014_2_3_P93Y92,141,29.52755906,4927.586073,3,3.9,147,183,222,264,28.27,29.26,28.93,28.62,18.54,17.29,16.87,20.68,22.05,18.33,15.89,15.45,13.91,63.56,317.47,365.45,19.6,34.6,35,18.3,3.838437651,23.3,11.7,3.189961733,26.3,14.8,2.526531884,15.97492131,15.64028438,0.09942509,35.6,23.3,2.963581297,23.9,11.1,3.035464523,26.3,15.6,2.944607196,15.91322996,14.82867546,0.33305706,37.8,20,4.648038679,22.8,8.3,3.756835041,23.8,10.1,2.775942768,14.82867546,13.01136861,0.546953249
2014,Colu,2,P93Y92,Colu_2014_2_3_P93Y92,141,29.52755906,4873.29938,3,3.9,147,183,222,264,28.27,29.26,28.93,28.62,18.54,17.29,16.87,20.68,22.05,18.33,15.89,15.45,13.91,63.56,317.47,365.45,19.9,35.1,35,18.3,3.838437651,23.3,11.7,3.189961733,26.3,14.8,2.526531884,15.97492131,15.64028438,0.09942509,35.6,23.3,2.963581297,23.9,11.1,3.035464523,26.3,15.6,2.944607196,15.91322996,14.82867546,0.33305706,37.8,20,4.648038679,22.8,8.3,3.756835041,23.8,10.1,2.775942768,14.82867546,13.01136861,0.546953249
2014,Colu,3,P93Y92,Colu_2014_3_3_P93Y92,168,20.72109407,3562.863219,3,3.9,173,206,238,277,29.21,30.57,28.14,26.14,17.49,18.96,14.24,22.49,20.32,16.67,15.77,14.79,13.28,55.16,209.23,298,19.3,33.2,35.6,25.6,2.482195064,23.9,13.3,2.997183764,26.3,18.6,1.984074294,15.97473215,15.40288179,0.17967626,35,23.3,3.282861257,21.7,11.1,2.86880756,25.1,15.6,2.459124167,15.40288179,14.15956705,0.378477589,37.8,20,4.864375339,22.8,8.3,4.259161317,22.8,10.1,3.162292863,14.15956705,12.45106755,0.514272573
2014,Colu,3,P93Y92,Colu_2014_3_3_P93Y92,168,24.86531289,3816.399179,3,3.9,173,206,238,277,29.21,30.57,28.14,26.14,17.49,18.96,14.24,22.49,20.32,16.67,15.77,14.79,13.28,55.16,209.23,298,19.4,34.6,35.6,25.6,2.482195064,23.9,13.3,2.997183764,26.3,18.6,1.984074294,15.97473215,15.40288179,0.17967626,35,23.3,3.282861257,21.7,11.1,2.86880756,25.1,15.6,2.459124167,15.40288179,14.15956705,0.378477589,37.8,20,4.864375339,22.8,8.3,4.259161317,22.8,10.1,3.162292863,14.15956705,12.45106755,0.514272573
2014,Colu,3,P93Y92,Colu_2014_3_3_P93Y92,168,30.56361376,4377.415046,3,3.9,173,206,238,277,29.21,30.57,28.14,26.14,17.49,18.96,14.24,22.49,20.32,16.67,15.77,14.79,13.28,55.16,209.23,298,19,35,35.6,25.6,2.482195064,23.9,13.3,2.997183764,26.3,18.6,1.984074294,15.97473215,15.40288179,0.17967626,35,23.3,3.282861257,21.7,11.1,2.86880756,25.1,15.6,2.459124167,15.40288179,14.15956705,0.378477589,37.8,20,4.864375339,22.8,8.3,4.259161317,22.8,10.1,3.162292863,14.15956705,12.45106755,0.514272573
2014,Colu,3,P93Y92,Colu_2014_3_3_P93Y92,168,27.45544965,3563.225007,3,3.9,173,206,238,277,29.21,30.57,28.14,26.14,17.49,18.96,14.24,22.49,20.32,16.67,15.77,14.79,13.28,55.16,209.23,298,19,35.6,35.6,25.6,2.482195064,23.9,13.3,2.997183764,26.3,18.6,1.984074294,15.97473215,15.40288179,0.17967626,35,23.3,3.282861257,21.7,11.1,2.86880756,25.1,15.6,2.459124167,15.40288179,14.15956705,0.378477589,37.8,20,4.864375339,22.8,8.3,4.259161317,22.8,10.1,3.162292863,14.15956705,12.45106755,0.514272573
2014,Colu,4,P93Y92,Colu_2014_4_3_P93Y92,178,26.9374223,3814.38225,3,3.9,183,220,243,282,29.35,31.52,27.22,24.68,17.16,19.83,12.92,22.33,19.56,15.89,15.48,14.41,13.06,71.85,147.66,278.21,19.1,34.3,35.6,23.3,2.978371537,23.9,11.1,3.113262595,26.3,15.6,2.892178101,15.91322996,14.9070413,0.309182402,37.8,24.4,4.352577114,22.8,12.8,3.020650544,23.8,15.7,1.900452845,14.9070413,13.94067172,0.297881156,37.8,13.3,5.208698346,22.8,5,4.736914499,22.8,10.1,3.084733916,13.94067172,12.24277425,0.510985349
2014,Colu,4,P93Y92,Colu_2014_4_3_P93Y92,178,28.49150435,,3,3.9,183,220,243,282,29.35,31.52,27.22,24.68,17.16,19.83,12.92,22.33,19.56,15.89,15.48,14.41,13.06,71.85,147.66,278.21,17.3,34.3,35.6,23.3,2.978371537,23.9,11.1,3.113262595,26.3,15.6,2.892178101,15.91322996,14.9070413,0.309182402,37.8,24.4,4.352577114,22.8,12.8,3.020650544,23.8,15.7,1.900452845,14.9070413,13.94067172,0.297881156,37.8,13.3,5.208698346,22.8,5,4.736914499,22.8,10.1,3.084733916,13.94067172,12.24277425,0.510985349
2014,Colu,4,P93Y92,Colu_2014_4_3_P93Y92,178,25.90136759,3904.903849,3,3.9,183,220,243,282,29.35,31.52,27.22,24.68,17.16,19.83,12.92,22.33,19.56,15.89,15.48,14.41,13.06,71.85,147.66,278.21,18.9,34,35.6,23.3,2.978371537,23.9,11.1,3.113262595,26.3,15.6,2.892178101,15.91322996,14.9070413,0.309182402,37.8,24.4,4.352577114,22.8,12.8,3.020650544,23.8,15.7,1.900452845,14.9070413,13.94067172,0.297881156,37.8,13.3,5.208698346,22.8,5,4.736914499,22.8,10.1,3.084733916,13.94067172,12.24277425,0.510985349
2014,Colu,4,P93Y92,Colu_2014_4_3_P93Y92,178,27.45544965,3160.511962,3,3.9,183,220,243,282,29.35,31.52,27.22,24.68,17.16,19.83,12.92,22.33,19.56,15.89,15.48,14.41,13.06,71.85,147.66,278.21,19,32.9,35.6,23.3,2.978371537,23.9,11.1,3.113262595,26.3,15.6,2.892178101,15.91322996,14.9070413,0.309182402,37.8,24.4,4.352577114,22.8,12.8,3.020650544,23.8,15.7,1.900452845,14.9070413,13.94067172,0.297881156,37.8,13.3,5.208698346,22.8,5,4.736914499,22.8,10.1,3.084733916,13.94067172,12.24277425,0.510985349
2013,Colu,3,R2 36X82,Colu_2013_3__R2 36X82,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,36.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,Colu,1,R2 36X82,Colu_2013_1_3_R2 36X82,128,25,,3,3.6,135,182,216,247,27.31,29.47,30.04,30.66,16.96,18.36,18.13,21.19,21.49,20.15,15.79,15.55,14.41,100.63,297.41,297.45,20.2,34.5,35,18.3,4.062764994,23.3,8.9,3.373629877,26.3,14.8,2.438942336,15.97492131,15.28380456,0.213608294,35.6,23.3,3.070072399,23.9,11.1,3.178678971,26.3,15.6,2.736150765,15.92418181,15.05885149,0.266564272,37.8,24.4,3.938651265,22.8,11.7,3.151446161,23.8,15.7,1.960185866,15.05885149,13.76396576,0.393797438
2013,Colu,1,R2 36X82,Colu_2013_1_3_R2 36X82,128,29,,3,3.6,135,182,216,247,27.31,29.47,30.04,30.66,16.96,18.36,18.13,21.19,21.49,20.15,15.79,15.55,14.41,100.63,297.41,297.45,19.7,35.8,35,18.3,4.062764994,23.3,8.9,3.373629877,26.3,14.8,2.438942336,15.97492131,15.28380456,0.213608294,35.6,23.3,3.070072399,23.9,11.1,3.178678971,26.3,15.6,2.736150765,15.92418181,15.05885149,0.266564272,37.8,24.4,3.938651265,22.8,11.7,3.151446161,23.8,15.7,1.960185866,15.05885149,13.76396576,0.393797438
2013,Colu,1,R2 36X82,Colu_2013_1_3_R2 36X82,128,29,4537.098297,3,3.6,135,182,216,247,27.31,29.47,30.04,30.66,16.96,18.36,18.13,21.19,21.49,20.15,15.79,15.55,14.41,100.63,297.41,297.45,19.7,35,35,18.3,4.062764994,23.3,8.9,3.373629877,26.3,14.8,2.438942336,15.97492131,15.28380456,0.213608294,35.6,23.3,3.070072399,23.9,11.1,3.178678971,26.3,15.6,2.736150765,15.92418181,15.05885149,0.266564272,37.8,24.4,3.938651265,22.8,11.7,3.151446161,23.8,15.7,1.960185866,15.05885149,13.76396576,0.393797438
2013,Colu,1,R2 36X82,Colu_2013_1_3_R2 36X82,128,28,5212.621855,3,3.6,135,182,216,247,27.31,29.47,30.04,30.66,16.96,18.36,18.13,21.19,21.49,20.15,15.79,15.55,14.41,100.63,297.41,297.45,19.5,35.4,35,18.3,4.062764994,23.3,8.9,3.373629877,26.3,14.8,2.438942336,15.97492131,15.28380456,0.213608294,35.6,23.3,3.070072399,23.9,11.1,3.178678971,26.3,15.6,2.736150765,15.92418181,15.05885149,0.266564272,37.8,24.4,3.938651265,22.8,11.7,3.151446161,23.8,15.7,1.960185866,15.05885149,13.76396576,0.393797438
2013,Colu,2,R2 36X82,Colu_2013_2_3_R2 36X82,134,57,5309.18496,3,3.6,142,182,226,258,27.53,29.1,30.3,31.94,17.14,18.35,17.58,21.33,20.81,20.48,15.85,15.39,13.96,69.41,357.31,318.74,18.5,37.5,35,18.3,4.245525622,23.3,8.9,3.622643894,26.3,14.8,2.523564552,15.97492131,15.50421431,0.143699822,35.6,23.3,2.937407639,23.9,11.1,3.071008126,26.3,15.6,2.943237412,15.92418181,14.66769856,0.386034362,37.8,24.4,3.88632753,22.8,8.3,3.831584746,22.8,15.8,1.400432834,14.66769856,13.27593207,0.422169753
2013,Colu,2,R2 36X82,Colu_2013_2_3_R2 36X82,134,47,4858.507863,3,3.6,142,182,226,258,27.53,29.1,30.3,31.94,17.14,18.35,17.58,21.33,20.81,20.48,15.85,15.39,13.96,69.41,357.31,318.74,18.8,36.5,35,18.3,4.245525622,23.3,8.9,3.622643894,26.3,14.8,2.523564552,15.97492131,15.50421431,0.143699822,35.6,23.3,2.937407639,23.9,11.1,3.071008126,26.3,15.6,2.943237412,15.92418181,14.66769856,0.386034362,37.8,24.4,3.88632753,22.8,8.3,3.831584746,22.8,15.8,1.400432834,14.66769856,13.27593207,0.422169753
2013,Colu,2,R2 36X82,Colu_2013_2_3_R2 36X82,134,42,5181.816825,3,3.6,142,182,226,258,27.53,29.1,30.3,31.94,17.14,18.35,17.58,21.33,20.81,20.48,15.85,15.39,13.96,69.41,357.31,318.74,19,35.8,35,18.3,4.245525622,23.3,8.9,3.622643894,26.3,14.8,2.523564552,15.97492131,15.50421431,0.143699822,35.6,23.3,2.937407639,23.9,11.1,3.071008126,26.3,15.6,2.943237412,15.92418181,14.66769856,0.386034362,37.8,24.4,3.88632753,22.8,8.3,3.831584746,22.8,15.8,1.400432834,14.66769856,13.27593207,0.422169753
2013,Colu,2,R2 36X82,Colu_2013_2_3_R2 36X82,134,44,5386.235235,3,3.6,142,182,226,258,27.53,29.1,30.3,31.94,17.14,18.35,17.58,21.33,20.81,20.48,15.85,15.39,13.96,69.41,357.31,318.74,19,36.3,35,18.3,4.245525622,23.3,8.9,3.622643894,26.3,14.8,2.523564552,15.97492131,15.50421431,0.143699822,35.6,23.3,2.937407639,23.9,11.1,3.071008126,26.3,15.6,2.943237412,15.92418181,14.66769856,0.386034362,37.8,24.4,3.88632753,22.8,8.3,3.831584746,22.8,15.8,1.400432834,14.66769856,13.27593207,0.422169753
2013,Colu,3,R2 36X82,Colu_2013_3_3_R2 36X82,155,,4305.061018,3,3.6,164,192,228,270,30.35,28.44,29.54,30.48,19,18.12,16.74,22.43,20.08,19.12,15.92,15.22,13.65,43.73,237.15,363.92,19.1,36.8,35,25.6,2.184444559,23.9,13.3,2.916333314,26.3,18.7,1.891834932,15.97492131,15.7693494,0.061696349,35.6,23.3,3.07461514,22.8,11.1,2.923766134,25.1,15.6,2.692484814,15.7693494,14.58534357,0.361302598,37.8,20,4.686422744,22.8,8.3,4.059810316,22.8,10.1,2.840903183,14.58534357,12.74999018,0.551859129
2013,Colu,3,R2 36X82,Colu_2013_3_3_R2 36X82,155,,4369.750094,3,3.6,164,192,228,270,30.35,28.44,29.54,30.48,19,18.12,16.74,22.43,20.08,19.12,15.92,15.22,13.65,43.73,237.15,363.92,19,36.3,35,25.6,2.184444559,23.9,13.3,2.916333314,26.3,18.7,1.891834932,15.97492131,15.7693494,0.061696349,35.6,23.3,3.07461514,22.8,11.1,2.923766134,25.1,15.6,2.692484814,15.7693494,14.58534357,0.361302598,37.8,20,4.686422744,22.8,8.3,4.059810316,22.8,10.1,2.840903183,14.58534357,12.74999018,0.551859129
2013,Colu,3,R2 36X82,Colu_2013_3_3_R2 36X82,155,,3689.627607,3,3.6,164,192,228,270,30.35,28.44,29.54,30.48,19,18.12,16.74,22.43,20.08,19.12,15.92,15.22,13.65,43.73,237.15,363.92,19.5,35.8,35,25.6,2.184444559,23.9,13.3,2.916333314,26.3,18.7,1.891834932,15.97492131,15.7693494,0.061696349,35.6,23.3,3.07461514,22.8,11.1,2.923766134,25.1,15.6,2.692484814,15.7693494,14.58534357,0.361302598,37.8,20,4.686422744,22.8,8.3,4.059810316,22.8,10.1,2.840903183,14.58534357,12.74999018,0.551859129
2013,Colu,3,R2 36X82,Colu_2013_3_3_R2 36X82,155,,4890.822389,3,3.6,164,192,228,270,30.35,28.44,29.54,30.48,19,18.12,16.74,22.43,20.08,19.12,15.92,15.22,13.65,43.73,237.15,363.92,18.6,36.7,35,25.6,2.184444559,23.9,13.3,2.916333314,26.3,18.7,1.891834932,15.97492131,15.7693494,0.061696349,35.6,23.3,3.07461514,22.8,11.1,2.923766134,25.1,15.6,2.692484814,15.7693494,14.58534357,0.361302598,37.8,20,4.686422744,22.8,8.3,4.059810316,22.8,10.1,2.840903183,14.58534357,12.74999018,0.551859129
2013,Colu,4,R2 36X82,Colu_2013_4_3_R2 36X82,176,,3915.225096,3,3.6,182,216,239,272,29.47,29.57,29.6,29.62,18.36,17.98,15.93,21.49,19.83,18.22,15.55,14.58,13.37,62.86,143.44,253.02,18.3,36.7,35.6,23.3,3.070072399,23.9,11.1,3.178678971,26.3,15.6,2.736150765,15.92418181,15.05885149,0.266564272,35.6,24.4,3.542812688,21.7,12.8,2.831650182,23.8,15.7,2.078304075,15.05885149,14.11602098,0.290737531,37.8,20,5.101187342,22.8,8.3,4.338392426,22.8,10.1,3.061568167,14.11602098,12.66383051,0.439533414
2013,Colu,4,R2 36X82,Colu_2013_4_3_R2 36X82,176,,4192.542793,3,3.6,182,216,239,272,29.47,29.57,29.6,29.62,18.36,17.98,15.93,21.49,19.83,18.22,15.55,14.58,13.37,62.86,143.44,253.02,18.9,35.9,35.6,23.3,3.070072399,23.9,11.1,3.178678971,26.3,15.6,2.736150765,15.92418181,15.05885149,0.266564272,35.6,24.4,3.542812688,21.7,12.8,2.831650182,23.8,15.7,2.078304075,15.05885149,14.11602098,0.290737531,37.8,20,5.101187342,22.8,8.3,4.338392426,22.8,10.1,3.061568167,14.11602098,12.66383051,0.439533414
2013,Colu,4,R2 36X82,Colu_2013_4_3_R2 36X82,176,,4411.161281,3,3.6,182,216,239,272,29.47,29.57,29.6,29.62,18.36,17.98,15.93,21.49,19.83,18.22,15.55,14.58,13.37,62.86,143.44,253.02,18.4,37.4,35.6,23.3,3.070072399,23.9,11.1,3.178678971,26.3,15.6,2.736150765,15.92418181,15.05885149,0.266564272,35.6,24.4,3.542812688,21.7,12.8,2.831650182,23.8,15.7,2.078304075,15.05885149,14.11602098,0.290737531,37.8,20,5.101187342,22.8,8.3,4.338392426,22.8,10.1,3.061568167,14.11602098,12.66383051,0.439533414
2013,Colu,4,R2 36X82,Colu_2013_4_3_R2 36X82,176,,4131.272034,3,3.6,182,216,239,272,29.47,29.57,29.6,29.62,18.36,17.98,15.93,21.49,19.83,18.22,15.55,14.58,13.37,62.86,143.44,253.02,19.1,37.1,35.6,23.3,3.070072399,23.9,11.1,3.178678971,26.3,15.6,2.736150765,15.92418181,15.05885149,0.266564272,35.6,24.4,3.542812688,21.7,12.8,2.831650182,23.8,15.7,2.078304075,15.05885149,14.11602098,0.290737531,37.8,20,5.101187342,22.8,8.3,4.338392426,22.8,10.1,3.061568167,14.11602098,12.66383051,0.439533414
2014,Colu,1,R2 36X82,Colu_2014_1_3_R2 36X82,113,17.61292996,4678.15086,3,3.6,132,177,207,254,26.2,29.3,29.78,30.09,16.1,17.43,18.44,20.73,22.56,19.51,15.74,15.73,14.44,74.7,245.03,421.98,19.5,34.9,35,17.2,4.387556515,23.3,2.8,4.415259005,28.1,14.8,2.824718361,15.97492131,15.18011822,0.250521924,35.6,24.4,2.790764338,23.9,13.3,2.970127256,26.3,15.8,2.295905659,15.9630602,15.37112944,0.184298665,37.8,23.3,4.077944048,22.8,11.1,3.091165058,25.1,15.6,2.243452846,15.37112944,13.45331221,0.578423348
2014,Colu,1,R2 36X82,Colu_2014_1_3_R2 36X82,113,23.82925819,4752.497966,3,3.6,132,177,207,254,26.2,29.3,29.78,30.09,16.1,17.43,18.44,20.73,22.56,19.51,15.74,15.73,14.44,74.7,245.03,421.98,19.6,35.1,35,17.2,4.387556515,23.3,2.8,4.415259005,28.1,14.8,2.824718361,15.97492131,15.18011822,0.250521924,35.6,24.4,2.790764338,23.9,13.3,2.970127256,26.3,15.8,2.295905659,15.9630602,15.37112944,0.184298665,37.8,23.3,4.077944048,22.8,11.1,3.091165058,25.1,15.6,2.243452846,15.37112944,13.45331221,0.578423348
